"DATE","BOROUGH","ZIP.CODE","LATITUDE","LONGITUDE","PERSONS.INJURED","PERSONS.KILLED","VEHICLE.1.TYPE","VEHICLE.2.TYPE","VEHICLE.1.FACTOR","VEHICLE.2.FACTOR","VEHICLE.3.FACTOR","VEHICLE.4.FACTOR","VEHICLE.5.FACTOR","day","month","hour","Classify"
2015-04-29,"BROOKLYN",11217,40.6824939,-73.9796145,0,0,"PASSENGER VEHICLE","","OTHER VEHICULAR","","","","","Wed","Apr",13,"SAFE"
2015-04-29,"QUEENS",11419,40.6958547,-73.8189131,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",13,"SAFE"
2015-04-29,"STATEN ISLAND",10310,40.6267855,-74.127496,1,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Apr",13,"INJURED"
2015-04-29,"QUEENS",11419,40.6918944,-73.8191619,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",13,"SAFE"
2015-04-29,"MANHATTAN",10016,40.7488862,-73.9758407,0,0,"OTHER","PASSENGER VEHICLE","OTHER VEHICULAR","DRIVER INATTENTION/DISTRACTION","","","","Wed","Apr",13,"SAFE"
2015-04-29,"BROOKLYN",11238,40.6879835,-73.9677858,1,0,"PASSENGER VEHICLE","BICYCLE","PHYSICAL DISABILITY","UNSPECIFIED","","","","Wed","Apr",13,"INJURED"
2015-04-29,"MANHATTAN",10038,40.7095234,-74.0016664,0,0,"TAXI","TAXI","LOST CONSCIOUSNESS","LOST CONSCIOUSNESS","","","","Wed","Apr",13,"SAFE"
2015-04-29,"MANHATTAN",10022,40.7596199,-73.9619648,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","VIEW OBSTRUCTED/LIMITED","UNSPECIFIED","","","","Wed","Apr",13,"SAFE"
2015-04-29,"MANHATTAN",10022,40.7590602,-73.9726136,0,0,"LARGE COM VEH(6 OR MORE TIRES)","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",13,"SAFE"
2015-04-29,"QUEENS",11373,40.7402626,-73.8882659,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","REACTION TO OTHER UNINVOLVED VEHICLE","UNSPECIFIED","","","","Wed","Apr",13,"SAFE"
2015-04-29,"BROOKLYN",11249,40.6999021,-73.9616707,0,0,"PASSENGER VEHICLE","LARGE COM VEH(6 OR MORE TIRES)","FATIGUED/DROWSY","FATIGUED/DROWSY","","","","Wed","Apr",13,"SAFE"
2015-04-29,"BROOKLYN",11208,40.6814122,-73.8725294,0,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11231,40.684996,-74.0051777,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10065,40.7679685,-73.9682164,0,0,"OTHER","TAXI","UNSPECIFIED","","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11101,40.7369971,-73.931194,0,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11694,40.5706957,-73.8608264,0,0,"SPORT UTILITY/STATION WAGON","OTHER","DRIVER INEXPERIENCE","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11232,40.6650745,-73.9965685,1,0,"VAN","BICYCLE","PASSENGER DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"INJURED"
2015-04-29,"MANHATTAN",10002,40.7185558,-73.9882,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10016,40.747009,-73.9771875,0,0,"BUS","LARGE COM VEH(6 OR MORE TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11235,40.5821691,-73.9589518,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BRONX",10467,40.8714085,-73.8652085,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11375,40.7249673,-73.840351,1,0,"PASSENGER VEHICLE","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"INJURED"
2015-04-29,"MANHATTAN",10020,40.7586447,-73.9813418,0,0,"VAN","PASSENGER VEHICLE","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10004,40.70495,-74.0115487,0,0,"BUS","UNKNOWN","UNSPECIFIED","","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10024,40.7788062,-73.9740678,0,0,"SMALL COM VEH(4 TIRES)","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11367,40.7371403,-73.8146945,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11691,40.5978811,-73.7508761,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11364,40.7507585,-73.757826,1,0,"SPORT UTILITY/STATION WAGON","","FAILURE TO YIELD RIGHT-OF-WAY","","","","","Wed","Apr",14,"INJURED"
2015-04-29,"BRONX",10469,40.8627028,-73.8398794,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11214,40.5836578,-73.9865462,0,0,"PASSENGER VEHICLE","UNKNOWN","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10011,40.738552,-73.9996824,0,0,"SPORT UTILITY/STATION WAGON","SMALL COM VEH(4 TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10001,40.7454217,-73.9909669,1,0,"PASSENGER VEHICLE","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"INJURED"
2015-04-29,"QUEENS",11436,40.684859,-73.7989822,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11355,40.7523184,-73.8323919,0,0,"PASSENGER VEHICLE","OTHER","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11217,40.6851972,-73.9782759,0,0,"PASSENGER VEHICLE","SMALL COM VEH(4 TIRES)","TRAFFIC CONTROL DISREGARDED","TRAFFIC CONTROL DISREGARDED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10013,40.7184575,-73.9948089,0,0,"SPORT UTILITY/STATION WAGON","LARGE COM VEH(6 OR MORE TIRES)","LOST CONSCIOUSNESS","LOST CONSCIOUSNESS","","","","Wed","Apr",14,"SAFE"
2015-04-29,"MANHATTAN",10022,40.7570075,-73.9638721,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11101,40.7498984,-73.9378107,0,0,"SPORT UTILITY/STATION WAGON","TAXI","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11206,40.6982205,-73.94395,0,0,"PASSENGER VEHICLE","","OTHER VEHICULAR","","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11355,40.7425744,-73.8160724,0,0,"OTHER","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11208,40.6756702,-73.8700744,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11212,40.6543098,-73.9097419,0,0,"LIVERY VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BRONX",10461,40.8371796,-73.8320264,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11203,40.6501081,-73.9302061,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11211,40.7151446,-73.95637,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BRONX",10474,40.806118,-73.8891451,0,0,"LARGE COM VEH(6 OR MORE TIRES)","LARGE COM VEH(6 OR MORE TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",14,"SAFE"
2015-04-29,"QUEENS",11422,40.6573596,-73.7415318,0,0,"PASSENGER VEHICLE","","PAVEMENT DEFECTIVE","","","","","Wed","Apr",14,"SAFE"
2015-04-29,"BROOKLYN",11218,40.6471826,-73.9813298,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","TURNING IMPROPERLY","AGGRESSIVE DRIVING/ROAD RAGE","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11413,40.6827837,-73.7536452,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11428,40.7184964,-73.73531,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11691,40.6022448,-73.7518717,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"STATEN ISLAND",10305,40.6167585,-74.0703642,0,0,"PICK-UP TRUCK","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11101,40.7583982,-73.9416614,1,0,"LARGE COM VEH(6 OR MORE TIRES)","SPORT UTILITY/STATION WAGON","BACKING UNSAFELY","UNSPECIFIED","","","","Wed","Apr",15,"INJURED"
2015-04-29,"BROOKLYN",11220,40.6368247,-74.0117603,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10128,40.7872263,-73.9541633,0,0,"PASSENGER VEHICLE","BUS","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11413,40.6654887,-73.7523466,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"INJURED"
2015-04-29,"BRONX",10452,40.8377444,-73.9173822,0,0,"PASSENGER VEHICLE","UNKNOWN","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10011,40.744099,-73.9956441,1,0,"TAXI","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"INJURED"
2015-04-29,"BROOKLYN",11215,40.6675702,-73.9777158,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10128,40.7827364,-73.9553364,0,0,"LIVERY VEHICLE","TAXI","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"STATEN ISLAND",10304,40.6296221,-74.0766644,0,0,"BUS","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10028,40.7795404,-73.9597725,0,0,"SPORT UTILITY/STATION WAGON","TAXI","LANE MARKING IMPROPER/INADEQUATE","LANE MARKING IMPROPER/INADEQUATE","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11101,40.7489156,-73.9373965,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10017,40.7579112,-73.977653,1,0,"VAN","BICYCLE","OUTSIDE CAR DISTRACTION","FATIGUED/DROWSY","","","","Wed","Apr",15,"INJURED"
2015-04-29,"BROOKLYN",11211,40.7133192,-73.9492435,1,0,"VAN","MOTORCYCLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","Wed","Apr",15,"INJURED"
2015-04-29,"MANHATTAN",10065,40.7641617,-73.9688897,0,0,"TAXI","TAXI","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11385,40.700617,-73.8967211,1,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Wed","Apr",15,"INJURED"
2015-04-29,"BROOKLYN",11222,40.7259808,-73.9560779,0,0,"PASSENGER VEHICLE","UNKNOWN","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"BROOKLYN",11220,40.6388991,-74.0167691,0,0,"VAN","BUS","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10035,40.8062963,-73.9360169,0,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11375,40.7129477,-73.8546605,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11355,40.7604644,-73.8265417,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11434,40.6669624,-73.7707754,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"STATEN ISLAND",10306,40.5614494,-74.1264931,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11354,40.7609937,-73.8244214,0,0,"SPORT UTILITY/STATION WAGON","UNKNOWN","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"STATEN ISLAND",10301,40.6359357,-74.0758465,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"BROOKLYN",11226,40.6485325,-73.9582623,0,0,"PICK-UP TRUCK","PICK-UP TRUCK","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"BROOKLYN",11229,40.6076937,-73.9609097,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10010,40.7387967,-73.977147,0,0,"BUS","VAN","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"MANHATTAN",10065,40.7624884,-73.9629739,0,0,"OTHER","OTHER","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11103,40.7563466,-73.9134116,0,0,"LARGE COM VEH(6 OR MORE TIRES)","SPORT UTILITY/STATION WAGON","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11105,40.7723366,-73.9053361,1,0,"PASSENGER VEHICLE","","UNSPECIFIED","","","","","Wed","Apr",15,"INJURED"
2015-04-29,"QUEENS",11435,40.7073661,-73.8069468,4,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","BRAKES DEFECTIVE","DRIVER INEXPERIENCE","UNSPECIFIED","UNSPECIFIED","","Wed","Apr",15,"INJURED"
2015-04-29,"MANHATTAN",10011,40.7503074,-74.0083661,0,0,"SPORT UTILITY/STATION WAGON","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11104,40.7437003,-73.9233379,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"STATEN ISLAND",10310,40.6343003,-74.1202397,0,0,"PASSENGER VEHICLE","AMBULANCE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",15,"SAFE"
2015-04-29,"QUEENS",11358,40.7631936,-73.8064312,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","TRAFFIC CONTROL DISREGARDED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11385,40.7018412,-73.9098831,0,0,"VAN","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11416,40.6881494,-73.8488335,0,0,"SPORT UTILITY/STATION WAGON","TAXI","DRIVER INEXPERIENCE","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11210,40.6278115,-73.9336446,1,0,"SMALL COM VEH(4 TIRES)","SPORT UTILITY/STATION WAGON","PHYSICAL DISABILITY","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"MANHATTAN",10002,40.7229337,-73.9886394,1,0,"PASSENGER VEHICLE","BICYCLE","FATIGUED/DROWSY","REACTION TO OTHER UNINVOLVED VEHICLE","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BRONX",10451,40.8265162,-73.9179381,4,0,"BUS","PASSENGER VEHICLE","FATIGUED/DROWSY","FATIGUED/DROWSY","UNSPECIFIED","","","Wed","Apr",16,"INJURED"
2015-04-29,"BROOKLYN",11222,40.7223178,-73.9352858,0,0,"VAN","PASSENGER VEHICLE","LOST CONSCIOUSNESS","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10002,40.7216331,-73.9935279,0,0,"PICK-UP TRUCK","","DRIVER INATTENTION/DISTRACTION","","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11212,40.6656262,-73.920443,1,0,"SPORT UTILITY/STATION WAGON","","UNSPECIFIED","","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BRONX",10467,40.8776332,-73.8673763,0,0,"BUS","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11210,40.636861,-73.9384817,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11235,40.5791872,-73.9640079,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10016,40.7430998,-73.9740095,0,0,"TAXI","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11417,40.6721508,-73.8431812,2,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"QUEENS",11434,40.6923271,-73.7764074,2,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BROOKLYN",11228,40.6254557,-74.0128282,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","PHYSICAL DISABILITY","UNSPECIFIED","UNSPECIFIED","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10065,40.7605353,-73.9583509,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","FATIGUED/DROWSY","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11436,40.6733493,-73.7984833,0,0,"PASSENGER VEHICLE","UNKNOWN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11367,40.7232799,-73.8151191,1,0,"PASSENGER VEHICLE","BICYCLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BRONX",10460,40.8370652,-73.8868204,0,0,"BUS","PICK-UP TRUCK","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11220,40.6397622,-74.0355888,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11372,40.7479182,-73.8916528,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11436,40.6801863,-73.7936963,2,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"MANHATTAN",10009,40.7239136,-73.9879718,0,0,"TAXI","LARGE COM VEH(6 OR MORE TIRES)","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"QUEENS",11355,40.7531728,-73.8219191,0,0,"OTHER","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BRONX",10453,40.8559197,-73.9171897,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10003,40.7360047,-73.9936167,0,0,"TAXI","LIVERY VEHICLE","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BRONX",10457,40.8476674,-73.9010217,2,0,"PASSENGER VEHICLE","OTHER","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BROOKLYN",11238,40.6759273,-73.9560676,1,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"INJURED"
2015-04-29,"BROOKLYN",11226,40.6405826,-73.9557162,0,0,"TAXI","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","DRIVER INATTENTION/DISTRACTION","","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10022,40.7606005,-73.9643142,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BRONX",10467,40.8750515,-73.8659423,0,0,"OTHER","OTHER","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Apr",16,"SAFE"
2015-04-29,"MANHATTAN",10029,40.7934877,-73.9432739,0,0,"PASSENGER VEHICLE","VAN","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11203,40.6553345,-73.9307664,0,0,"OTHER","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BRONX",10461,40.8371796,-73.8320264,0,0,"PASSENGER VEHICLE","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",16,"SAFE"
2015-04-29,"BROOKLYN",11210,40.6363264,-73.9583996,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","PRESCRIPTION MEDICATION","UNSPECIFIED","","","","Wed","Apr",17,"SAFE"
2015-04-29,"MANHATTAN",10013,40.71728,-73.9954294,0,0,"TAXI","PASSENGER VEHICLE","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",17,"SAFE"
2015-04-29,"QUEENS",11415,40.7040619,-73.8244415,0,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",17,"SAFE"
2015-04-29,"QUEENS",11355,40.7478344,-73.8330023,1,0,"TAXI","BICYCLE","FAILURE TO YIELD RIGHT-OF-WAY","UNSPECIFIED","","","","Wed","Apr",17,"INJURED"
2015-04-29,"BROOKLYN",11223,40.6030141,-73.9864558,0,0,"PASSENGER VEHICLE","SPORT UTILITY/STATION WAGON","DRIVER INATTENTION/DISTRACTION","FATIGUED/DROWSY","UNSPECIFIED","","","Wed","Apr",17,"SAFE"
2015-04-29,"MANHATTAN",10010,40.7408734,-73.9879831,0,0,"VAN","UNKNOWN","TURNING IMPROPERLY","UNSPECIFIED","","","","Wed","Apr",17,"SAFE"
2015-04-29,"BRONX",10460,40.8348056,-73.8861123,0,0,"PASSENGER VEHICLE","LARGE COM VEH(6 OR MORE TIRES)","UNSPECIFIED","","","","","Wed","Apr",17,"SAFE"
2015-04-29,"BRONX",10469,40.8611143,-73.8549079,2,0,"SPORT UTILITY/STATION WAGON","SPORT UTILITY/STATION WAGON","UNSPECIFIED","UNSPECIFIED","UNSPECIFIED","","","Wed","Apr",17,"INJURED"
2015-04-29,"MANHATTAN",10039,40.8216382,-73.9390768,0,0,"SPORT UTILITY/STATION WAGON","PASSENGER VEHICLE","UNSPECIFIED","UNSPECIFIED","","","","Wed","Apr",17,"SAFE"
2015-04-29,"QUEENS",11101,40.7509782,-73.9347418,0,0,"LIVERY VEHICLE","VAN","TURNING IMPROPERLY","FATIGUED/DROWSY","","","","Wed","Apr",17,"SAFE"
2015-04-29,"BRONX",10456,40.8362327,-73.9074026,1,0,"UNKNOWN","PASSENGER VEHICLE","OUTSIDE CAR DISTRACTION","UNSPECIFIED","","","","Wed","Apr",17,"INJURED"
